zip_code,state_code,county_name,county_fips,has_zori_data,zori_metro_name,zordi_metro_match,zordi_metro_name,has_zordi_data,reason
99516,AK,"Anchorage Municipality",02020,false,,false,,false,"No ZORI data"
99567,AK,"Anchorage Municipality",02020,false,,false,,false,"No ZORI data"
99587,AK,"Anchorage Municipality",02020,false,,false,,false,"No ZORI data"
99712,AK,"Fairbanks North Star Borough",02090,false,,false,,false,"No ZORI data"
99824,AK,"Juneau City and Borough",02110,false,,false,,false,"No ZORI data"
99556,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99568,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99572,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99603,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99610,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99611,AK,"Kenai Peninsula Borough",02122,true,,false,,false,"ZORI data but no metro_name"
99639,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99664,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99669,AK,"Kenai Peninsula Borough",02122,true,,false,,false,"ZORI data but no metro_name"
99672,AK,"Kenai Peninsula Borough",02122,false,,false,,false,"No ZORI data"
99901,AK,"Prince of Wales-Hyder Census Area",02198,false,,false,,false,"No ZORI data"
99737,AK,"Southeast Fairbanks Census Area",02240,false,,false,,false,"No ZORI data"
36502,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36505,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36507,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36522,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36525,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36530,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36549,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36551,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36555,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36560,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36567,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36574,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36576,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36578,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36580,AL,"Baldwin",01003,false,,false,,false,"No ZORI data"
36027,AL,"Barbour",01005,false,,false,,false,"No ZORI data"
35031,AL,"Blount",01009,false,,false,,false,"No ZORI data"
35049,AL,"Blount",01009,false,,false,,false,"No ZORI data"
36201,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36206,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36207,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36250,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36251,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36260,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36264,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36266,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36268,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36271,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36272,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36274,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36277,AL,"Calhoun",01015,false,,false,,false,"No ZORI data"
36863,AL,"Chambers",01017,false,,false,,false,"No ZORI data"
35959,AL,"Cherokee",01019,false,,false,,false,"No ZORI data"
35960,AL,"Cherokee",01019,false,,false,,false,"No ZORI data"
35983,AL,"Cherokee",01019,false,,false,,false,"No ZORI data"
35085,AL,"Chilton",01021,false,,false,,false,"No ZORI data"
35171,AL,"Chilton",01021,false,,false,,false,"No ZORI data"
36323,AL,"Coffee",01031,false,,false,,false,"No ZORI data"
35616,AL,"Colbert",01033,false,,false,,false,"No ZORI data"
35646,AL,"Colbert",01033,false,,false,,false,"No ZORI data"
35674,AL,"Colbert",01033,false,,false,,false,"No ZORI data"
36420,AL,"Covington",01039,false,,false,,false,"No ZORI data"
36421,AL,"Covington",01039,false,,false,,false,"No ZORI data"
36426,AL,"Covington",01039,false,,false,,false,"No ZORI data"
36460,AL,"Covington",01039,false,,false,,false,"No ZORI data"
36467,AL,"Covington",01039,false,,false,,false,"No ZORI data"
35057,AL,"Cullman",01043,false,,false,,false,"No ZORI data"
35058,AL,"Cullman",01043,false,,false,,false,"No ZORI data"
35077,AL,"Cullman",01043,false,,false,,false,"No ZORI data"
35083,AL,"Cullman",01043,false,,false,,false,"No ZORI data"
36319,AL,"Dale",01045,false,,false,,false,"No ZORI data"
36345,AL,"Dale",01045,false,,false,,false,"No ZORI data"
36350,AL,"Dale",01045,false,,false,,false,"No ZORI data"
36352,AL,"Dale",01045,false,,false,,false,"No ZORI data"
36375,AL,"Dale",01045,false,,false,,false,"No ZORI data"
35962,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35966,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35967,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35968,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35971,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35976,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35978,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35980,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35984,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
35986,AL,"DeKalb",01049,false,,false,,false,"No ZORI data"
36020,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36022,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36024,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36025,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36037,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36043,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36052,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36069,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36078,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36079,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36080,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36081,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36093,AL,"Elmore",01051,false,,false,,false,"No ZORI data"
36441,AL,"Escambia",01053,false,,false,,false,"No ZORI data"
35901,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35904,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35905,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35906,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35907,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35952,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35954,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
35956,AL,"Etowah",01055,false,,false,,false,"No ZORI data"
36344,AL,"Geneva",01061,false,,false,,false,"No ZORI data"
36310,AL,"Henry",01067,false,,false,,false,"No ZORI data"
36312,AL,"Houston",01069,false,,false,,false,"No ZORI data"
36320,AL,"Houston",01069,false,,false,,false,"No ZORI data"
36321,AL,"Houston",01069,false,,false,,false,"No ZORI data"
36343,AL,"Houston",01069,false,,false,,false,"No ZORI data"
36370,AL,"Houston",01069,false,,false,,false,"No ZORI data"
36376,AL,"Houston",01069,false,,false,,false,"No ZORI data"
35740,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35760,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35765,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35768,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35769,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35771,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35772,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35776,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35958,AL,"Jackson",01071,false,,false,,false,"No ZORI data"
35006,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35046,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35053,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35061,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35062,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35063,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35071,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35073,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35079,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35091,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35094,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35096,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35115,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35116,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35117,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35118,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35121,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35128,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35130,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35131,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35133,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35135,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35143,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35148,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35150,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35151,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35172,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35175,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35178,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35179,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35186,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35188,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35204,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35207,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35218,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35221,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35223,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35228,AL,"Jefferson",01073,false,,false,,false,"No ZORI data"
35614,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35622,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35633,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35634,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35645,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35648,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35652,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35653,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35654,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35660,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35661,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35672,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35673,AL,"Lauderdale",01077,false,,false,,false,"No ZORI data"
35650,AL,"Lawrence",01079,false,,false,,false,"No ZORI data"
36804,AL,"Lee",01081,false,,false,,false,"No ZORI data"
36853,AL,"Lee",01081,false,,false,,false,"No ZORI data"
36854,AL,"Lee",01081,false,,false,,false,"No ZORI data"
36874,AL,"Lee",01081,false,,false,,false,"No ZORI data"
36877,AL,"Lee",01081,false,,false,,false,"No ZORI data"
36879,AL,"Lee",01081,false,,false,,false,"No ZORI data"
35620,AL,"Limestone",01083,false,,false,,false,"No ZORI data"
35739,AL,"Limestone",01083,false,,false,,false,"No ZORI data"
36083,AL,"Macon",01087,false,,false,,false,"No ZORI data"
35741,AL,"Madison",01089,false,,false,,false,"No ZORI data"
35748,AL,"Madison",01089,false,,false,,false,"No ZORI data"
35570,AL,"Marion",01093,false,,false,,false,"No ZORI data"
35016,AL,"Marshall",01095,false,,false,,false,"No ZORI data"
35747,AL,"Marshall",01095,false,,false,,false,"No ZORI data"
35950,AL,"Marshall",01095,false,,false,,false,"No ZORI data"
35951,AL,"Marshall",01095,false,,false,,false,"No ZORI data"
35957,AL,"Marshall",01095,false,,false,,false,"No ZORI data"
36509,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36521,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36523,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36528,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36541,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36544,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36571,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36572,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36575,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36582,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36587,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36610,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36611,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36612,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36613,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36617,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36619,AL,"Mobile",01097,false,,false,,false,"No ZORI data"
36105,AL,"Montgomery",01101,false,,false,,false,"No ZORI data"
36108,AL,"Montgomery",01101,false,,false,,false,"No ZORI data"
35619,AL,"Morgan",01103,false,,false,,false,"No ZORI data"
35640,AL,"Morgan",01103,false,,false,,false,"No ZORI data"
35670,AL,"Morgan",01103,false,,false,,false,"No ZORI data"
35754,AL,"Morgan",01103,false,,false,,false,"No ZORI data"
36278,AL,"Randolph",01111,false,,false,,false,"No ZORI data"
36875,AL,"Russell",01113,false,,false,,false,"No ZORI data"
35051,AL,"Shelby",01117,false,,false,,false,"No ZORI data"
35114,AL,"Shelby",01117,false,,false,,false,"No ZORI data"
35147,AL,"Shelby",01117,false,,false,,false,"No ZORI data"
35054,AL,"St. Clair",01115,false,,false,,false,"No ZORI data"
35953,AL,"St. Clair",01115,false,,false,,false,"No ZORI data"
35044,AL,"Talladega",01121,false,,false,,false,"No ZORI data"
35010,AL,"Tallapoosa",01123,false,,false,,false,"No ZORI data"
35444,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35446,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35452,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35453,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35456,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35463,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35466,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35473,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35474,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35475,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35490,AL,"Tuscaloosa",01125,false,,false,,false,"No ZORI data"
35501,AL,"Walker",01127,false,,false,,false,"No ZORI data"
35503,AL,"Walker",01127,false,,false,,false,"No ZORI data"
35504,AL,"Walker",01127,false,,false,,false,"No ZORI data"
35546,AL,"Walker",01127,false,,false,,false,"No ZORI data"
35555,AL,"Walker",01127,false,,false,,false,"No ZORI data"
35565,AL,"Walker",01127,false,,false,,false,"No ZORI data"
36701,AL,"Wilcox",01131,false,,false,,false,"No ZORI data"
36703,AL,"Wilcox",01131,false,,false,,false,"No ZORI data"
36732,AL,"Wilcox",01131,false,,false,,false,"No ZORI data"
71635,AR,"Ashley",05003,false,,false,,false,"No ZORI data"
72715,AR,"Benton",05007,false,,false,,false,"No ZORI data"
72718,AR,"Benton",05007,false,,false,,false,"No ZORI data"
72722,AR,"Benton",05007,false,,false,,false,"No ZORI data"
72732,AR,"Benton",05007,false,,false,,false,"No ZORI data"
72745,AR,"Benton",05007,false,,false,,false,"No ZORI data"
72601,AR,"Boone",05009,false,,false,,false,"No ZORI data"
72616,AR,"Carroll",05015,false,,false,,false,"No ZORI data"
72631,AR,"Carroll",05015,false,,false,,false,"No ZORI data"
72632,AR,"Carroll",05015,false,,false,,false,"No ZORI data"
72638,AR,"Carroll",05015,false,,false,,false,"No ZORI data"
71923,AR,"Clark",05019,false,,false,,false,"No ZORI data"
72422,AR,"Clay",05021,false,,false,,false,"No ZORI data"
72461,AR,"Clay",05021,false,,false,,false,"No ZORI data"
72044,AR,"Cleburne",05023,false,,false,,false,"No ZORI data"
72067,AR,"Cleburne",05023,false,,false,,false,"No ZORI data"
72131,AR,"Cleburne",05023,false,,false,,false,"No ZORI data"
72543,AR,"Cleburne",05023,false,,false,,false,"No ZORI data"
72110,AR,"Conway",05029,false,,false,,false,"No ZORI data"
72416,AR,"Craighead",05031,false,,false,,false,"No ZORI data"
72417,AR,"Craighead",05031,false,,false,,false,"No ZORI data"
72437,AR,"Craighead",05031,false,,false,,false,"No ZORI data"
72921,AR,"Crawford",05033,false,,false,,false,"No ZORI data"
72301,AR,"Crittenden",05035,false,,false,,false,"No ZORI data"
72364,AR,"Crittenden",05035,false,,false,,false,"No ZORI data"
72396,AR,"Cross",05037,false,,false,,false,"No ZORI data"
72039,AR,"Faulkner",05045,false,,false,,false,"No ZORI data"
72058,AR,"Faulkner",05045,false,,false,,false,"No ZORI data"
72106,AR,"Faulkner",05045,false,,false,,false,"No ZORI data"
72173,AR,"Faulkner",05045,false,,false,,false,"No ZORI data"
71909,AR,"Garland",05051,false,,false,,false,"No ZORI data"
71949,AR,"Garland",05051,false,,false,,false,"No ZORI data"
71956,AR,"Garland",05051,false,,false,,false,"No ZORI data"
71968,AR,"Garland",05051,false,,false,,false,"No ZORI data"
72087,AR,"Garland",05051,false,,false,,false,"No ZORI data"
72150,AR,"Grant",05053,false,,false,,false,"No ZORI data"
71929,AR,"Hot Spring",05059,false,,false,,false,"No ZORI data"
72104,AR,"Hot Spring",05059,false,,false,,false,"No ZORI data"
71852,AR,"Howard",05061,false,,false,,false,"No ZORI data"
72512,AR,"Izard",05065,false,,false,,false,"No ZORI data"
72529,AR,"Izard",05065,false,,false,,false,"No ZORI data"
72556,AR,"Izard",05065,false,,false,,false,"No ZORI data"
72112,AR,"Jackson",05067,false,,false,,false,"No ZORI data"
71601,AR,"Jefferson",05069,false,,false,,false,"No ZORI data"
71602,AR,"Jefferson",05069,false,,false,,false,"No ZORI data"
71603,AR,"Jefferson",05069,false,,false,,false,"No ZORI data"
72132,AR,"Jefferson",05069,false,,false,,false,"No ZORI data"
72830,AR,"Johnson",05071,false,,false,,false,"No ZORI data"
72433,AR,"Lawrence",05075,false,,false,,false,"No ZORI data"
72476,AR,"Lawrence",05075,false,,false,,false,"No ZORI data"
71655,AR,"Lincoln",05079,false,,false,,false,"No ZORI data"
71671,AR,"Lincoln",05079,false,,false,,false,"No ZORI data"
72007,AR,"Lonoke",05085,false,,false,,false,"No ZORI data"
72024,AR,"Lonoke",05085,false,,false,,false,"No ZORI data"
72046,AR,"Lonoke",05085,false,,false,,false,"No ZORI data"
72086,AR,"Lonoke",05085,false,,false,,false,"No ZORI data"
72740,AR,"Madison",05087,false,,false,,false,"No ZORI data"
72634,AR,"Marion",05089,false,,false,,false,"No ZORI data"
72687,AR,"Marion",05089,false,,false,,false,"No ZORI data"
72315,AR,"Mississippi",05093,false,,false,,false,"No ZORI data"
72442,AR,"Mississippi",05093,false,,false,,false,"No ZORI data"
71957,AR,"Montgomery",05097,false,,false,,false,"No ZORI data"
71964,AR,"Montgomery",05097,false,,false,,false,"No ZORI data"
71701,AR,"Ouachita",05103,false,,false,,false,"No ZORI data"
72126,AR,"Perry",05105,false,,false,,false,"No ZORI data"
71943,AR,"Pike",05109,false,,false,,false,"No ZORI data"
72432,AR,"Poinsett",05111,false,,false,,false,"No ZORI data"
72472,AR,"Poinsett",05111,false,,false,,false,"No ZORI data"
71953,AR,"Polk",05113,false,,false,,false,"No ZORI data"
72802,AR,"Pope",05115,false,,false,,false,"No ZORI data"
72823,AR,"Pope",05115,false,,false,,false,"No ZORI data"
72837,AR,"Pope",05115,false,,false,,false,"No ZORI data"
72002,AR,"Pulaski",05119,false,,false,,false,"No ZORI data"
72135,AR,"Pulaski",05119,false,,false,,false,"No ZORI data"
72142,AR,"Pulaski",05119,false,,false,,false,"No ZORI data"
72212,AR,"Pulaski",05119,false,,false,,false,"No ZORI data"
72455,AR,"Randolph",05121,false,,false,,false,"No ZORI data"
72011,AR,"Saline",05125,false,,false,,false,"No ZORI data"
72065,AR,"Saline",05125,false,,false,,false,"No ZORI data"
72103,AR,"Saline",05125,false,,false,,false,"No ZORI data"
72908,AR,"Sebastian",05131,false,,false,,false,"No ZORI data"
71832,AR,"Sevier",05133,false,,false,,false,"No ZORI data"
72542,AR,"Sharp",05135,false,,false,,false,"No ZORI data"
72560,AR,"Stone",05137,false,,false,,false,"No ZORI data"
71730,AR,"Union",05139,false,,false,,false,"No ZORI data"
71753,AR,"Union",05139,false,,false,,false,"No ZORI data"
72031,AR,"Van Buren",05141,false,,false,,false,"No ZORI data"
72088,AR,"Van Buren",05141,false,,false,,false,"No ZORI data"
72727,AR,"Washington",05143,false,,false,,false,"No ZORI data"
72744,AR,"Washington",05143,false,,false,,false,"No ZORI data"
72774,AR,"Washington",05143,false,,false,,false,"No ZORI data"
72959,AR,"Washington",05143,false,,false,,false,"No ZORI data"
72010,AR,"White",05145,false,,false,,false,"No ZORI data"
72012,AR,"White",05145,false,,false,,false,"No ZORI data"
72081,AR,"White",05145,false,,false,,false,"No ZORI data"
72121,AR,"White",05145,false,,false,,false,"No ZORI data"
72137,AR,"White",05145,false,,false,,false,"No ZORI data"
72834,AR,"Yell",05149,false,,false,,false,"No ZORI data"
85925,AZ,"Apache",04001,false,,false,,false,"No ZORI data"
85602,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85603,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85607,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85615,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85616,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85625,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85630,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
85643,AZ,"Cochise",04003,false,,false,,false,"No ZORI data"
86015,AZ,"Coconino",04005,false,,false,,false,"No ZORI data"
86017,AZ,"Coconino",04005,false,,false,,false,"No ZORI data"
86024,AZ,"Coconino",04005,false,,false,,false,"No ZORI data"
86046,AZ,"Coconino",04005,false,,false,,false,"No ZORI data"
85501,AZ,"Gila",04007,false,,false,,false,"No ZORI data"
85544,AZ,"Gila",04007,false,,false,,false,"No ZORI data"
85546,AZ,"Graham",04009,false,,false,,false,"No ZORI data"
85344,AZ,"La Paz",04012,false,,false,,false,"No ZORI data"
85045,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85087,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85263,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85266,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85342,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85354,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85361,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85377,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
85390,AZ,"Maricopa",04013,false,,false,,false,"No ZORI data"
86413,AZ,"Mohave",04015,false,,false,,false,"No ZORI data"
86440,AZ,"Mohave",04015,false,,false,,false,"No ZORI data"
85901,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
85928,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
85929,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
85933,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
85935,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
85937,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
86025,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
86047,AZ,"Navajo",04017,false,,false,,false,"No ZORI data"
85321,AZ,"Pima",04019,false,,false,,false,"No ZORI data"
85622,AZ,"Pima",04019,false,,false,,false,"No ZORI data"
85645,AZ,"Pima",04019,false,,false,,false,"No ZORI data"
85714,AZ,"Pima",04019,false,,false,,false,"No ZORI data"
85735,AZ,"Pima",04019,false,,false,,false,"No ZORI data"
85736,AZ,"Pima",04019,false,,false,,false,"No ZORI data"
85118,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85137,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85145,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85173,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85193,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85623,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85631,AZ,"Pinal",04021,false,,false,,false,"No ZORI data"
85611,AZ,"Santa Cruz",04023,false,,false,,false,"No ZORI data"
85621,AZ,"Santa Cruz",04023,false,,false,,false,"No ZORI data"
85624,AZ,"Santa Cruz",04023,false,,false,,false,"No ZORI data"
85637,AZ,"Santa Cruz",04023,false,,false,,false,"No ZORI data"
85646,AZ,"Santa Cruz",04023,false,,false,,false,"No ZORI data"
85324,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
85332,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86322,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86323,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86324,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86327,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86332,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86333,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86334,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
86335,AZ,"Yavapai",04025,false,,false,,false,"No ZORI data"
85349,AZ,"Yuma",04027,false,,false,,false,"No ZORI data"
85350,AZ,"Yuma",04027,false,,false,,false,"No ZORI data"
85356,AZ,"Yuma",04027,false,,false,,false,"No ZORI data"
94502,CA,"Alameda",06001,false,,false,,false,"No ZORI data"
94586,CA,"Alameda",06001,false,,false,,false,"No ZORI data"
94707,CA,"Alameda",06001,false,,false,,false,"No ZORI data"
96120,CA,"Alpine",06003,false,,false,,false,"No ZORI data"
95629,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95640,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95642,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95665,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95666,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95669,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95685,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95689,CA,"Amador",06005,false,,false,,false,"No ZORI data"
95916,CA,"Butte",06007,false,,false,,false,"No ZORI data"
95917,CA,"Butte",06007,false,,false,,false,"No ZORI data"
95938,CA,"Butte",06007,false,,false,,false,"No ZORI data"
95942,CA,"Butte",06007,false,,false,,false,"No ZORI data"
95948,CA,"Butte",06007,false,,false,,false,"No ZORI data"
95954,CA,"Butte",06007,false,,false,,false,"No ZORI data"
